               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  20,            0.047298,            0.035698,            0.035953,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0081449,           0.0081449,           0.0081449
                  21,            0.044377,            0.039868,            0.034706,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0080457,           0.0080457,           0.0080457
                  22,            0.045152,             0.04074,            0.036172,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0079464,           0.0079464,           0.0079464
                  23,            0.040269,            0.035509,            0.032516,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0078472,           0.0078472,           0.0078472
                  24,            0.035915,            0.037083,            0.033207,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.007748,            0.007748,            0.007748
                  25,             0.03793,            0.035307,            0.031295,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0076488,           0.0076488,           0.0076488
                  26,             0.04077,            0.036242,            0.033046,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0075496,           0.0075496,           0.0075496
                  27,            0.038347,            0.035682,             0.03233,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0074504,           0.0074504,           0.0074504
                  28,            0.036859,            0.036262,              0.0295,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0073511,           0.0073511,           0.0073511
                  29,             0.03669,            0.034389,            0.031254,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0072519,           0.0072519,           0.0072519
                  30,            0.039123,            0.031159,            0.026032,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0071527,           0.0071527,           0.0071527
                  31,            0.036849,            0.032852,            0.031964,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0070535,           0.0070535,           0.0070535
                  32,            0.033011,              0.0315,            0.031067,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0069543,           0.0069543,           0.0069543
                  33,            0.033806,             0.03567,            0.029652,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0068551,           0.0068551,           0.0068551
                  34,            0.033913,            0.034574,            0.029519,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0067558,           0.0067558,           0.0067558
                  35,            0.035881,            0.031571,            0.028358,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0066566,           0.0066566,           0.0066566
                  36,            0.034709,            0.031083,            0.025175,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0065574,           0.0065574,           0.0065574
                  37,            0.033742,             0.03096,            0.025978,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0064582,           0.0064582,           0.0064582
                  38,             0.03394,            0.031035,            0.025353,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.006359,            0.006359,            0.006359
                  39,            0.031508,            0.030576,            0.027905,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0062598,           0.0062598,           0.0062598
